prompt_id,prompt,q_text,q_image,q_audio,judge_mean,judge_grade,nb_p_good_loo,lr_gr_loo,s1_text_image,s2_text_audio,s3_image_audio,tsas,wtsas_final
320,A penguin teacher reading under an umbrella,0.830922,0.4400834301638749,0.8633406783538751,3.25,0.5625,0.2058,0.4823,0.4078,0.0981,0.1057,0.2039,0.1257
321,A butterfly clockmaker chasing fireflies,0.819965,0.4286930511595,0.8790120496875,3.0,0.5,0.1758,0.4248,0.3638,0.0665,0.0442,0.1582,0.0942
322,A narwhal and a bumblebee reading a giant book,0.840282,0.4826055790955,0.8528125270795,4.25,0.8125,0.2941,0.6234,0.4109,0.1113,0.0968,0.2063,0.1309
323,A tiny narwhal holding a tiny umbrella in a coral reef,0.853716,0.4412372286379999,0.865715747013875,3.5,0.625,0.3209,0.6637,0.3231,0.0739,0.1375,0.1782,0.1157
324,A tiny goat holding an old brass compass on a train platform,0.848518,0.4698251220795,0.889916738678875,4.25,0.8125,0.4274,0.8023,0.4649,0.1045,0.1744,0.2479,0.1544
325,A platypus librarian in a candlelit cafe,0.837898,0.4727152727298749,0.8686198711718749,3.75,0.6875,0.3194,0.6707,0.3327,0.1259,0.1817,0.2134,0.1453
326,A butterfly knight brewing coffee at dawn,0.825754,0.5069786036780001,0.8594940122038751,3.0,0.5,0.3233,0.6614,0.4355,0.1004,0.1185,0.2181,0.1354
327,"A jellyfish planting tulips, in a whimsical cartoon style",0.845809,0.461268987614875,0.878046621163875,3.5,0.625,0.3649,0.7286,0.3921,0.0768,0.1245,0.1978,0.1234
328,"A salamander baking sourdough at a countryside fair, in soft pastel co",0.850466,0.4840858565595,0.846780646269875,3.25,0.5625,0.3219,0.6644,0.3337,0.0041,0.0284,0.122,0.0677
329,A cheerful camel beekeeper with a bowl of ramen,0.83404,0.476376916943875,0.8743855814298749,2.75,0.4375,0.3232,0.6789,0.4119,0.0911,0.0373,0.1801,0.1078
330,A camel racing a paper airplane under a starry sky,0.839158,0.4146952493419999,0.8828259811718749,3.0,0.5,0.2639,0.581,0.3953,0.0207,0.1203,0.1788,0.0989
331,A gecko sailor in an autumn park,0.817046,0.53766398,0.8573487870794999,4.25,0.8125,0.275,0.5975,0.3856,0.0409,0.1008,0.1758,0.1051
332,A raccoon cobbler in a cherry blossom park,0.835388,0.439469004472,0.8807401323338749,3.5,0.625,0.2731,0.5964,0.3601,0.1024,0.0845,0.1823,0.1169
333,A cheerful koala barber with a glowing lantern,0.847301,0.4742254957954999,0.87531750555,3.5,0.625,0.399,0.773,0.3961,0.0411,0.0654,0.1676,0.0967
334,A ant and a narwhal repairing a pocket watch,0.824019,0.4557119776555,0.8663139039968749,3.5,0.625,0.2015,0.4799,0.4156,0.1771,0.1815,0.2581,0.1713
335,"A crab napping in a hammock, in a cozy hand-drawn style",0.84393,0.4672346383595,0.883498351249875,4.75,0.9375,0.3793,0.7494,0.3828,0.0374,0.1806,0.2003,0.1205
336,A wolf and a bumblebee carving a wooden spoon,0.83538,0.455722727708875,0.8716370465155001,3.5,0.625,0.276,0.6075,0.434,0.0849,0.0763,0.1984,0.1175
337,A tiny kangaroo holding a basket of apples in a lavender meadow,0.851248,0.5002889535499999,0.8768197312,4.5,0.875,0.5058,0.8982,0.3982,0.0703,0.065,0.1778,0.1086
338,"A badger picking apples in autumn at a mountain lake at sunrise, in ge",0.846059,0.5054297663038749,0.8877835555119999,3.25,0.5625,0.5449,0.9383,0.4181,0.0371,0.0633,0.1729,0.0975
339,A rhino jeweler chasing fireflies,0.82151,0.446416008239875,0.863450964792,3.5,0.625,0.1701,0.4131,0.3659,0.0677,0.1084,0.1806,0.1106
340,"A piglet blowing glass ornaments in a misty valley, with bold vivid co",0.845233,0.461782300399875,0.8841123079875001,3.5,0.625,0.3808,0.7463,0.4035,0.0157,0.1029,0.174,0.0962
341,A alpaca forging a silver key on a floating island,0.833293,0.467369629209875,0.8686777195500001,3.5,0.625,0.2794,0.6144,0.4232,0.088,0.1755,0.2289,0.1423
342,A tiny bat holding a tiny umbrella on a train platform,0.845305,0.4520798019875,0.8807953234875,4.25,0.8125,0.3442,0.7012,0.3949,0.101,0.0687,0.1882,0.118
343,A cheerful penguin gardener with a glowing lantern,0.843064,0.434153675598,0.8784974552,4.5,0.875,0.2924,0.6262,0.3918,0.1194,0.0843,0.1985,0.1268
344,A rhino flying a kite in a storm at a countryside fair,0.84631,0.477362062363875,0.885972925358875,3.0,0.5,0.4357,0.8137,0.48,0.0064,0.0591,0.1818,0.0871
345,A platypus and a ladybug planting tulips,0.843826,0.4526757391995,0.875662840346875,3.25,0.5625,0.3285,0.679,0.3126,0.0517,0.0778,0.1474,0.0931
346,A meerkat and a zebra meditating under a waterfall,0.840798,0.479474817424875,0.871115662462,3.5,0.625,0.363,0.7298,0.4113,0.0828,0.0465,0.1802,0.108
347,"A hedgehog fishing off a wooden pier in a lavender meadow, in warm gol",0.85065,0.472145389678,0.873538733982,4.0,0.75,0.3981,0.7719,0.4629,0.0654,-0.0031,0.1751,0.0923
348,A beaver and a firefly racing a paper airplane,0.844276,0.404428513621875,0.8553680750355,3.25,0.5625,0.1941,0.4733,0.3426,0.0596,0.1795,0.1939,0.119
349,A axolotl mountaineer harvesting wildflowers,0.816883,0.4502109093395,0.8373219973998749,3.5,0.625,0.0883,0.1989,0.3737,0.0577,0.0489,0.1601,0.0935
350,A beaver alchemist reading tarot cards,0.833662,0.462487756523875,0.8758494259875,4.25,0.8125,0.2849,0.6282,0.3861,0.0269,0.102,0.1716,0.0981
351,A lemur and a crab conducting an orchestra,0.841529,0.454099723996875,0.884200343994875,3.5,0.625,0.3426,0.6963,0.362,0.0973,0.191,0.2168,0.1415
352,A hippo judge reading tarot cards,0.81856,0.478937791759875,0.856907754782,3.75,0.6875,0.1922,0.4546,0.3772,0.1257,0.1011,0.2013,0.1307
353,A ant mountaineer in a bamboo grove,0.829873,0.4410993961579999,0.8652047960938751,3.25,0.5625,0.2071,0.4859,0.3661,0.0747,0.0388,0.1599,0.0968
354,A tiny fox holding a stack of books in a snowy village,0.846976,0.470582275953875,0.892089442179875,4.0,0.75,0.4258,0.799,0.4146,0.058,0.1063,0.1929,0.1151
355,A tiny piglet holding a bowl of ramen in a cozy library,0.848497,0.482212022382,0.883570171358875,4.25,0.8125,0.4493,0.8335,0.4438,0.1358,0.1394,0.2397,0.1554
356,"A narwhal conducting an orchestra, with bold vivid colors",0.839206,0.4904622257198749,0.846213260213875,3.5,0.625,0.2856,0.6097,0.4268,0.0499,0.059,0.1785,0.1008
357,A narwhal exploring a cave in a lantern-lit alley,0.852487,0.482113031538875,0.8977995784155001,3.75,0.6875,0.5109,0.8962,0.4163,0.1213,0.1452,0.2276,0.1494
358,A sloth astronomer in a desert at noon,0.824988,0.478746211834875,0.8613636624238751,3.5,0.625,0.2383,0.5414,0.3872,0.0359,0.0385,0.1539,0.086
359,A wolf carpenter blowing glass ornaments,0.823317,0.491400797084875,0.853302317342,3.25,0.5625,0.2333,0.5258,0.4709,0.0588,0.0413,0.1903,0.1016
360,A cat and a bat climbing a snowy peak,0.838041,0.4513975817579999,0.887817693253875,4.0,0.75,0.32,0.6658,0.4015,0.0114,0.0429,0.1519,0.0793
361,A dragonfly and a bumblebee sailing a paper boat,0.841233,0.465076039528875,0.882918262471875,4.25,0.8125,0.3564,0.7213,0.4197,0.0386,0.1065,0.1882,0.1074
362,A axolotl cartographer in a moonlit garden,0.820213,0.463166054318875,0.8339446492968751,3.75,0.6875,0.1006,0.2432,0.3354,0.1211,0.0463,0.1676,0.1091
363,A llama professor in an autumn park,0.821809,0.4434935129755,0.867702550554875,3.25,0.5625,0.1776,0.4304,0.3485,0.05,0.0865,0.1617,0.0972
364,"A shark sketching in a cafe in an autumn park, with bold vivid colors",0.8406,0.508700444249875,0.881367141346875,3.75,0.6875,0.5085,0.8984,0.5344,0.0358,0.053,0.2077,0.1
365,A tiny toucan holding a basket of apples at a mountain lake at sunrise,0.846381,0.507744218064875,0.855024351838,3.75,0.6875,0.4343,0.8034,0.4776,0.0496,0.0631,0.1968,0.1061
366,A rhino and a lemur fishing off a wooden pier,0.838932,0.473590900093875,0.8783358279679999,3.25,0.5625,0.3558,0.7233,0.4504,0.0661,0.0901,0.2022,0.1165
367,A cheerful salamander mountaineer with a knitted scarf,0.840243,0.476225290546875,0.8895263671875,4.0,0.75,0.3986,0.7694,0.3725,0.0761,0.0484,0.1657,0.1023
368,A flamingo shepherd in a lavender meadow,0.836617,0.458922280621875,0.8892938771394999,3.5,0.625,0.3375,0.6873,0.3822,0.0871,0.0132,0.1608,0.097
369,A owl clockmaker in a sunflower field,0.829658,0.434329247933875,0.8541079365968749,4.0,0.75,0.157,0.3863,0.4436,0.0686,0.1088,0.207,0.1189
370,A walrus meteorologist dancing in the rain,0.846249,0.455524701894875,0.877441859096875,3.25,0.5625,0.3526,0.7109,0.4419,0.06,0.0619,0.1879,0.1061
371,A tiny donkey holding an old brass compass in a cozy library,0.843252,0.4795926432595,0.8684261410355,4.0,0.75,0.3644,0.7306,0.4675,0.1014,0.1326,0.2338,0.1426
372,A cheerful rhino lighthouse keeper with a tiny umbrella,0.838594,0.442717463582,0.873703129248875,3.75,0.6875,0.2773,0.6041,0.3956,0.0976,0.0866,0.1932,0.1204
373,"A newt building a birdhouse under a starry sky, in gentle morning ligh",0.840394,0.4154080025955,0.869819859358875,2.75,0.4375,0.2364,0.5408,0.4132,0.0828,0.0304,0.1755,0.1023
374,A koala and a tiger exploring a cave,0.841818,0.4402290259355,0.8570280245680001,4.5,0.875,0.2288,0.5252,0.3883,0.0226,0.0614,0.1574,0.0866
375,A rhino barista in an autumn park,0.82673,0.464376691809875,0.859474409868875,3.25,0.5625,0.2124,0.4948,0.4281,0.0566,0.015,0.1666,0.0904
376,A alpaca conducting an orchestra on a rooftop at night,0.836107,0.461764003363875,0.8484394828488749,3.75,0.6875,0.2135,0.4942,0.4647,0.0686,0.0999,0.2111,0.12
377,A donkey cartographer on a foggy harbor,0.833836,0.4620987001919999,0.8749243084875,2.75,0.4375,0.2895,0.6291,0.4678,0.1307,0.1145,0.2376,0.1467
378,A cheerful mole gardener with a cup of hot cocoa,0.828326,0.432773127902,0.8441614687500001,4.75,0.9375,0.1132,0.2804,0.4058,0.0794,0.1147,0.2,0.1202
379,A snail forging a silver key on a wooden bridge,0.828843,0.451619019974875,0.865222220369875,2.75,0.4375,0.2178,0.5065,0.3751,0.0517,0.034,0.1536,0.0889
380,"A salamander sailing a paper boat in a misty valley, in warm golden li",0.848112,0.4661937495995,0.8803551293498749,4.75,0.9375,0.3905,0.7628,0.3634,0.0448,0.1483,0.1855,0.1141
381,A flamingo and a pony watering a rooftop garden,0.85389,0.45262258,0.8972472211120001,3.5,0.625,0.43,0.8017,0.4207,0.0055,0.032,0.1528,0.0762
382,"A koala racing a paper airplane, in soft pastel colors",0.847605,0.4551216119888749,0.873114202998875,2.5,0.375,0.3475,0.7011,0.3223,0.0353,0.0408,0.1328,0.0801
383,A lamb alchemist flying a hot air balloon,0.822751,0.4431182782719999,0.8556378232538749,3.0,0.5,0.151,0.3682,0.3698,0.07,0.068,0.1693,0.1022
384,"A turtle flying a kite in a storm, in a whimsical cartoon style",0.831907,0.4403127337595,0.843909449422,3.75,0.6875,0.1453,0.3612,0.4168,-0.0027,0.1137,0.1759,0.0905
385,A tiny crow holding a stack of books in a lavender meadow,0.852695,0.4556091936395,0.902931680078,3.5,0.625,0.4379,0.812,0.4131,0.023,0.0476,0.1613,0.0866
386,"A koala balancing on a tightrope, in a vintage storybook style",0.840842,0.480300599032,0.873039233103875,3.75,0.6875,0.3715,0.7419,0.3588,0.0101,0.047,0.1386,0.0768
387,A cheerful dragonfly meteorologist with a ball of yarn,0.833385,0.463808432339875,0.850149697408,3.5,0.625,0.2121,0.4907,0.3611,0.1434,0.1228,0.2091,0.14
388,A cheerful dragonfly skier with a pocket watch,0.836678,0.4643343941955,0.8732613166795,3.5,0.625,0.3049,0.6531,0.3751,0.0957,0.1259,0.1989,0.1277
389,A hummingbird and a alpaca juggling glowing orbs,0.843569,0.4790353805195,0.8810635451218749,3.0,0.5,0.4093,0.7869,0.3784,0.0309,0.046,0.1518,0.0863
390,A cheerful penguin cobbler with a bunch of balloons,0.836902,0.4363588916779999,0.8719292836995,3.75,0.6875,0.2542,0.5665,0.3318,0.0537,0.1518,0.1791,0.1114
391,A tiny crab holding a ball of yarn on a rainy street,0.84118,0.492258715678,0.85040138995,4.25,0.8125,0.3119,0.6487,0.4593,0.1352,0.0925,0.229,0.1433
392,A chameleon and a koala climbing a snowy peak,0.849598,0.465411716288,0.8755893098875,4.0,0.75,0.3814,0.7512,0.3982,0.0273,0.0261,0.1506,0.0815
393,A cheerful camel astronaut with a steaming teacup,0.83418,0.4695233720619999,0.877421831518,4.25,0.8125,0.3077,0.6627,0.4365,0.1325,0.194,0.2543,0.1647
394,A lobster and a koala feeding pigeons in a plaza,0.849884,0.466449617262,0.865382161104875,3.5,0.625,0.359,0.7154,0.3894,0.0239,0.0841,0.1658,0.0939
395,A spider sketching in a cafe in a desert at noon,0.843726,0.464546705438,0.8805975162155,3.5,0.625,0.3685,0.7343,0.4669,0.1463,0.1554,0.2562,0.164
396,"A wombat photographing the moon in a coral reef, watercolor style",0.83461,0.4917488059038749,0.876165162128875,3.75,0.6875,0.3791,0.7526,0.3444,0.0303,0.0532,0.1426,0.0843
397,A cheerful firefly skier with a bouquet of wildflowers,0.839966,0.411025129714875,0.88621320355,3.25,0.5625,0.27,0.5918,0.3094,0.1025,0.0819,0.1646,0.1086
398,A ant and a dolphin racing a paper airplane,0.822171,0.472651067694875,0.866724036154875,3.25,0.5625,0.2228,0.5217,0.3702,0.0179,0.0678,0.152,0.0848
399,"A raccoon folding origami cranes, in soft pastel colors",0.849153,0.456337608721875,0.8319155228875,3.75,0.6875,0.1741,0.4411,0.327,0.0398,0.1172,0.1614,0.0995
400,A llama and a chameleon feeding pigeons in a plaza,0.847524,0.4432990312195,0.852453821174875,3.5,0.625,0.2438,0.5494,0.3873,-0.0192,0.005,0.1244,0.0571
401,"A otter stargazing on a rooftop, in a vintage storybook style",0.816204,0.5064475704198751,0.8643888358788749,4.25,0.8125,0.226,0.5198,0.4231,0.015,0.111,0.183,0.1
402,A cheerful salamander drummer with a pocket watch,0.840466,0.415913135218875,0.8768999363875,3.25,0.5625,0.2583,0.5724,0.358,0.0025,0.0851,0.1485,0.0806
403,"A mole writing a letter, in warm golden light",0.83613,0.432923251943875,0.856869157838,4.0,0.75,0.1924,0.4598,0.3669,0.0682,0.0661,0.1671,0.1014
404,"A zebra watering a rooftop garden on a floating island, in a cozy hand",0.84247,0.479178639471875,0.871153113208875,3.5,0.625,0.3724,0.7409,0.4353,0.107,0.0678,0.2034,0.1245
405,A hummingbird skier on a floating island,0.834043,0.4680407893875,0.8701145182995,3.25,0.5625,0.289,0.63,0.3759,0.0291,0.0916,0.1655,0.0956
406,A pony flying a kite in a storm in a coral reef,0.83987,0.486534570558,0.868638412584875,3.75,0.6875,0.3725,0.7392,0.4088,0.0197,0.0541,0.1608,0.0867
407,"A lobster dancing in the rain at a countryside fair, in a cozy hand-dr",0.83473,0.5067787703838751,0.9041967914995,4.25,0.8125,0.4699,0.8471,0.4684,-0.0512,0.0384,0.1519,0.0573
408,"A pony sailing a paper boat, in a cozy hand-drawn style",0.845177,0.4275771181195,0.878082547346875,4.0,0.75,0.2886,0.6203,0.3592,0.0624,0.0913,0.171,0.105
409,"A lamb climbing a snowy peak, with bold vivid colors",0.836829,0.459694554872,0.8896498431395,3.75,0.6875,0.3414,0.6923,0.3673,0.0271,0.0761,0.1568,0.0903
410,"A bumblebee building a birdhouse, in soft pastel colors",0.858214,0.4186140829954999,0.893286241783875,3.5,0.625,0.3718,0.7389,0.3225,0.0625,0.0912,0.1587,0.101
411,A tiny ladybug holding a slice of cake in a lantern-lit alley,0.845677,0.4917166421288749,0.875925995848875,4.75,0.9375,0.4425,0.8278,0.4127,0.1943,0.1049,0.2373,0.1613
412,A platypus and a salamander sailing a paper boat,0.844575,0.425315534558,0.875515577363875,3.75,0.6875,0.2856,0.6132,0.341,0.0081,0.1085,0.1525,0.0864
413,"A iguana writing a letter in a cozy library, in a dreamy haze",0.838469,0.4804622720698749,0.8859985679019999,3.5,0.625,0.3972,0.7697,0.4424,0.0678,0.1278,0.2127,0.1266
414,A tiny duck holding a bouquet of wildflowers on a floating island,0.852798,0.451151579746875,0.877274421619875,3.75,0.6875,0.3763,0.7384,0.3651,0.0919,0.0117,0.1562,0.0974
415,A cheerful goose baker with a tiny umbrella,0.838149,0.419420468974875,0.856626653118875,3.75,0.6875,0.19,0.4564,0.3053,0.0576,0.049,0.1373,0.0859
416,"A koala fishing off a wooden pier, in soft pastel colors",0.849875,0.4695275138479999,0.870476600459875,3.25,0.5625,0.3847,0.7515,0.3808,0.0502,0.0775,0.1695,0.1015
417,A piglet coach in a moonlit garden,0.82498,0.44141456195,0.850681227246875,3.75,0.6875,0.1431,0.3508,0.424,0.0346,0.013,0.1572,0.0813
418,"A bumblebee solving a crossword, in a whimsical cartoon style",0.839684,0.4362533446795,0.8911226504288751,4.0,0.75,0.3043,0.6404,0.4318,0.1415,0.1149,0.2294,0.1463
419,"A duck picking apples in autumn, in a cozy hand-drawn style",0.832825,0.4535134957355,0.8791483915795,3.0,0.5,0.2769,0.6092,0.388,0.0273,-0.0074,0.136,0.0712
420,"A elephant painting a mural, with bold vivid colors",0.832283,0.456757922288875,0.877951164078,3.25,0.5625,0.2763,0.6103,0.3649,0.0093,0.0841,0.1527,0.0848
421,A turtle and a elephant napping in a hammock,0.831771,0.464109346222,0.8619627089195,4.5,0.875,0.2409,0.5487,0.3726,0.1097,0.0195,0.1673,0.1045
422,A tiny camel holding a wooden music box in a coral reef,0.849743,0.4288708996754999,0.9040660129548748,4.25,0.8125,0.3293,0.6834,0.4027,0.0404,0.083,0.1754,0.1002
423,A chinchilla firefighter harvesting wildflowers,0.834491,0.473484006473875,0.8638034483438749,3.5,0.625,0.2876,0.6208,0.3282,0.0897,0.0091,0.1423,0.0906
424,A bat diver conducting an orchestra,0.823644,0.343827680221875,0.8715114154875,3.5,0.625,0.2226,0.5586,0.314,0.0856,-0.047,0.1175,0.0723
425,A cheerful wombat beekeeper with a knitted scarf,0.841719,0.4395020781548749,0.875206885368,3.5,0.625,0.2926,0.6251,0.3316,0.0634,0.0541,0.1497,0.0934
426,"A chameleon carving a wooden spoon on a rooftop at night, in a whimsic",0.84081,0.478028456702,0.8703649346875,3.75,0.6875,0.3566,0.7209,0.4323,0.0714,0.0886,0.1974,0.1168
427,A ant blacksmith dancing in the rain,0.835335,0.5115040734555001,0.84507962,4.0,0.75,0.2979,0.6321,0.3794,-0.0303,0.082,0.1437,0.0718
428,A whale referee in a candlelit cafe,0.83683,0.3963877789755,0.855718277923875,3.0,0.5,0.165,0.4164,0.2189,0.1123,0.1446,0.1586,0.1075
429,A gecko baking sourdough in a sunflower field,0.845543,0.461115347192,0.8526705277755,3.75,0.6875,0.2729,0.5916,0.4094,0.026,-0.0199,0.1385,0.0696
430,A cat sipping tea in a garden in an autumn park,0.832539,0.441384414622,0.883240261189875,3.75,0.6875,0.2658,0.5853,0.3833,0.0477,0.0612,0.1641,0.095
431,"A rhino sailing a paper boat, photorealistic",0.820068,0.4243725100079999,0.857744871808,3.25,0.5625,0.1272,0.3118,0.3645,0.0695,0.1321,0.1887,0.115
432,A cheerful lamb barista with a cup of hot cocoa,0.834864,0.455587401793875,0.8602076114198749,3.5,0.625,0.2406,0.5427,0.3985,0.0824,0.0938,0.1916,0.1173
433,A tiger conductor in a candlelit cafe,0.827588,0.471947532598875,0.828849745472,3.5,0.625,0.1178,0.3019,0.3912,0.0804,0.0965,0.1894,0.1162
434,A bear gardener writing a letter,0.821857,0.478027001678,0.8422697827755,4.25,0.8125,0.1318,0.3262,0.3541,0.0549,0.0692,0.1594,0.0965
435,A fox knight flying a kite in a storm,0.840613,0.499288626838875,0.885862895868875,3.25,0.5625,0.4803,0.8656,0.4237,-0.0622,0.0776,0.1464,0.0602
436,A narwhal and a walrus painting a mural,0.846141,0.45600781395,0.871376928444875,3.5,0.625,0.3349,0.6866,0.3807,0.0747,0.0642,0.1732,0.1063
437,A tiny dolphin holding a tiny umbrella in a moonlit garden,0.853534,0.48442407355,0.8866129353280001,4.0,0.75,0.4872,0.8748,0.4158,0.0474,0.0655,0.1762,0.1016
438,A cheerful camel fencer with a paper lantern,0.837596,0.420415709342,0.884995292121875,3.5,0.625,0.2672,0.5847,0.3622,0.0252,0.0267,0.138,0.0763
439,A frog dancing in the rain in a bustling market,0.84901,0.5049550684288749,0.875758400634875,4.25,0.8125,0.5088,0.9013,0.4623,0.0387,0.1288,0.2099,0.1186
440,"A beetle flying a hot air balloon, in a cozy hand-drawn style",0.837274,0.4462264426355,0.878173170208,4.75,0.9375,0.2826,0.6164,0.3743,0.0362,0.0689,0.1598,0.0922
441,"A lemur watering a rooftop garden in a sunflower field, photorealistic",0.835668,0.493721406912,0.8863482350755,4.5,0.875,0.4176,0.7953,0.4466,0.085,0.0427,0.1914,0.1108
442,A tiny meerkat holding a steaming teacup under a starry sky,0.847667,0.470985860253875,0.836217341239875,4.25,0.8125,0.1845,0.4561,0.4033,0.0828,0.0745,0.1869,0.1144
443,"A scorpion blowing glass ornaments in a neon nightclub, in soft pastel",0.856091,0.4462696451795,0.8899652392195,3.0,0.5,0.4134,0.7825,0.4034,0.0842,0.1089,0.1988,0.1238
444,A cheerful bumblebee dj with a paper lantern,0.831164,0.457559593408875,0.8741370527238751,3.5,0.625,0.2615,0.5881,0.3907,0.0946,0.1483,0.2112,0.1338
445,A narwhal pilot forging a silver key,0.84019,0.469913814392,0.853792174678875,3.5,0.625,0.2737,0.5914,0.2756,0.1804,0.2242,0.2267,0.1605
446,A spider alchemist under a starry sky,0.827789,0.460707105039875,0.8583100040755001,4.25,0.8125,0.2009,0.4755,0.3865,0.0609,0.1386,0.1953,0.1186
447,"A duck rowing across a misty lake on a train platform, in soft pastel ",0.854905,0.4699746664874999,0.887034554798,3.25,0.5625,0.4633,0.8436,0.3976,0.0173,0.0961,0.1703,0.0955
448,A penguin and a salamander mixing a bubbling potion,0.842934,0.4996129956795,0.8510397765488751,4.0,0.75,0.3471,0.6966,0.4351,0.0801,0.1082,0.2078,0.1262
449,A bear referee beside a waterfall,0.825485,0.4823247969875,0.8547260625298749,3.25,0.5625,0.2283,0.5184,0.4113,0.0985,0.0325,0.1808,0.1083
450,A bear potter in a snowy village,0.827359,0.4690465338795,0.888924276413875,3.5,0.625,0.301,0.6399,0.3848,0.0834,0.0277,0.1653,0.0995
451,A hare ranger in a neon nightclub,0.835575,0.4927618152755,0.8616028088738751,3.5,0.625,0.344,0.6941,0.4298,0.1034,0.1534,0.2289,0.145
452,A turtle and a hummingbird flying a kite in a storm,0.84609,0.437808371008,0.884413475049875,3.5,0.625,0.3355,0.6826,0.3632,0.0089,0.0543,0.1422,0.0776
453,A walrus and a otter meditating under a waterfall,0.846544,0.4877560477595,0.8957617244080001,4.0,0.75,0.4824,0.8643,0.4449,0.03,0.0873,0.1874,0.1026
454,A goat and a wombat picking apples in autumn,0.853844,0.4702386773955,0.887201724472,3.5,0.625,0.4589,0.8384,0.3889,0.0191,0.0087,0.1389,0.0735
455,A cheerful hummingbird lighthouse keeper with a tiny umbrella,0.840964,0.4518619598,0.876894753596875,3.75,0.6875,0.3147,0.6609,0.4033,0.0748,0.1128,0.197,0.1202
456,A kangaroo painting a mural in a sunflower field,0.850361,0.492952371072,0.869313715764875,4.25,0.8125,0.4497,0.8315,0.4404,0.0451,0.0446,0.1767,0.0969
457,A otter ranger knitting a scarf,0.831173,0.456095612054875,0.887043980971875,3.75,0.6875,0.2922,0.6268,0.3776,0.0384,0.1428,0.1863,0.1106
458,A alpaca sailor in a desert at noon,0.821782,0.421521138004875,0.894278670973875,4.0,0.75,0.1738,0.4236,0.3081,0.0679,0.1031,0.1597,0.1011
459,"A mantis harvesting wildflowers in a snowy village, watercolor style",0.848713,0.470997652939875,0.8933190652479999,3.75,0.6875,0.4486,0.8229,0.4046,0.0083,-0.0395,0.1245,0.0573
460,A lobster alchemist watering a rooftop garden,0.827895,0.425193108878,0.862933096779875,3.5,0.625,0.1727,0.4178,0.3573,0.1344,0.0982,0.1966,0.1284
461,A pony professor at a mountain lake at sunrise,0.82716,0.4462118163955,0.8817948694875,2.75,0.4375,0.2405,0.5458,0.3365,0.0973,0.0187,0.1509,0.0955
462,A rhino and a lion exploring a cave,0.841442,0.438961218778875,0.8736966114448749,3.75,0.6875,0.2861,0.6154,0.4496,0.1516,0.1249,0.242,0.1541
463,A cheerful bear wizard with a stack of books,0.840982,0.4525272399279999,0.8721728398000002,4.25,0.8125,0.2978,0.6393,0.3051,0.0649,0.0826,0.1509,0.0974
464,A cheerful pufferfish potter with a basket of apples,0.840664,0.443545875832,0.879659279902,3.5,0.625,0.3057,0.6448,0.3309,0.0162,0.0835,0.1436,0.0834
465,A tiny llama holding a cup of hot cocoa in a neon nightclub,0.853996,0.466844167004875,0.8508194229718751,3.75,0.6875,0.3122,0.6514,0.48,0.1365,0.188,0.2682,0.1705
466,"A ant balancing on a tightrope in a coral reef, in warm golden light",0.842558,0.4619205071755,0.8841838601838748,3.75,0.6875,0.3659,0.7285,0.3965,0.0573,0.1071,0.187,0.1124
467,A beaver and a llama surfing a big wave,0.832626,0.480331135454875,0.856018859221875,3.75,0.6875,0.2684,0.5837,0.43,0.0154,0.0704,0.1719,0.0902
468,A tiny chinchilla holding a bunch of balloons in a lavender meadow,0.852123,0.462159744538875,0.891194169971875,4.25,0.8125,0.4239,0.7969,0.385,0.002,0.0597,0.1489,0.0792
469,"A dog picking apples in autumn in an autumn park, in a dreamy haze",0.841607,0.4895841852648749,0.8753866439820001,3.5,0.625,0.415,0.7947,0.3776,0.0285,0.0139,0.14,0.0771
470,A cheerful otter archaeologist with a bowl of ramen,0.842976,0.493025049739875,0.853985970898875,4.0,0.75,0.3448,0.6932,0.3883,0.1549,0.1645,0.2359,0.1608
471,"A crab gardening on a balcony on a foggy harbor, watercolor style",0.840616,0.4849585878219999,0.851167147084875,3.5,0.625,0.3031,0.6334,0.4694,0.0626,0.0887,0.2069,0.1165
472,A lion writing a letter in a desert at noon,0.843483,0.4735781185594999,0.8826303052098751,3.75,0.6875,0.3973,0.7709,0.445,0.0466,0.062,0.1845,0.1017
473,"A fox juggling glowing orbs, in a cozy hand-drawn style",0.841795,0.477578863871875,0.8824790103238751,3.75,0.6875,0.3983,0.7733,0.4069,0.0521,0.0386,0.1659,0.0946
474,A cheerful panda blacksmith with a glowing lantern,0.850605,0.499891120672,0.886018530219875,3.75,0.6875,0.5418,0.936,0.3641,0.1098,0.1191,0.1976,0.1328
475,A mole potter solving a crossword,0.81303,0.461779827448,0.854978577998,3.5,0.625,0.1368,0.3329,0.3461,0.1787,0.1595,0.2281,0.1548
476,A ant tailor on a train platform,0.830845,0.430800243523875,0.8645446516195,4.25,0.8125,0.1899,0.4549,0.3391,0.0924,0.095,0.1755,0.1124
477,A cheerful bat potter with a bunch of balloons,0.83422,0.425917963328,0.8680461813875001,4.25,0.8125,0.2081,0.4896,0.3327,0.0242,-0.0169,0.1133,0.0625
478,A firefly playing a tiny violin in a desert at noon,0.842205,0.415771452138875,0.892833593728,4.0,0.75,0.2738,0.6006,0.2993,0.0498,0.0509,0.1333,0.0833
479,A tiger and a alpaca feeding pigeons in a plaza,0.840167,0.477851299296875,0.885789634168,3.25,0.5625,0.3993,0.7721,0.3938,-0.0059,-0.0033,0.1282,0.0608
