prompt_id,prompt,q_text,q_image,q_audio,q_combined,nb_p_good,lr_gr
474,A cheerful panda blacksmith with a glowing lantern,0.850605,0.499891120672,0.886018530219875,0.6751,0.9981,0.8225
475,A mole potter solving a crossword,0.81303,0.461779827448,0.854978577998,0.6385,0.0761,0.2369
476,A ant tailor on a train platform,0.830845,0.430800243523875,0.8645446516195,0.6293,0.875,0.4594
477,A cheerful bat potter with a bunch of balloons,0.83422,0.425917963328,0.8680461813875001,0.6284,0.9297,0.5122
478,A firefly playing a tiny violin in a desert at noon,0.842205,0.415771452138875,0.892833593728,0.6302,0.9817,0.7992
479,A tiger and a alpaca feeding pigeons in a plaza,0.840167,0.477851299296875,0.885789634168,0.6606,0.991,0.7627
480,A tiny snail holding an old brass compass in a cozy library,0.838012,0.437398188738875,0.8783204467555,0.6375,0.9737,0.647
481,"A pufferfish carving a wooden spoon, with bold vivid colors",0.838458,0.455890875094875,0.8899478844955001,0.6495,0.9843,0.7819
482,A jellyfish watering a rooftop garden in a snowy village,0.848306,0.499911729878875,0.8753110665794999,0.6724,0.9974,0.7058
483,A cheerful toucan fencer with a knitted scarf,0.833653,0.449796507518,0.8596546934079999,0.6391,0.9442,0.4459
484,A cheerful crow violinist with a tiny umbrella,0.831664,0.45862035338749996,0.878546658382,0.6467,0.9412,0.6251
485,A camel balancing on a tightrope on a cliff overlooking the sea,0.851734,0.45163575819999996,0.857319872464875,0.6448,0.9954,0.5131
486,A cheerful sloth firefighter with a vintage camera,0.829746,0.4413971887155,0.8881070047980001,0.6391,0.8961,0.6962
487,A penguin and a beetle mixing a bubbling potion,0.833258,0.482848256369875,0.870487641524875,0.6582,0.9668,0.5705
488,A tiny ferret holding a stack of books in a greenhouse,0.848413,0.47352294595,0.8640681422000001,0.6565,0.9959,0.5811
489,"A mole racing a paper airplane, photorealistic",0.825775,0.438508046278875,0.876942768948875,0.6343,0.7396,0.5504
490,A crow playing a tiny violin under a starry sky,0.852054,0.45862818517949994,0.8974487298380001,0.6562,0.9974,0.9219
491,A cheerful fox potter with a paper airplane,0.832006,0.455139207519875,0.8511082131155,0.6397,0.9233,0.3572
492,A wombat and a beetle playing a tiny violin,0.846498,0.44248310735799995,0.8944002796498749,0.6457,0.9939,0.8577
493,A penguin climbing a snowy peak in a misty valley,0.85035,0.450986493264875,0.884870380528875,0.6493,0.9961,0.7806
494,A cheerful salamander carpenter with a cup of hot cocoa,0.831598,0.45108526238749996,0.851717217438,0.6376,0.9121,0.3573
495,A platypus surfing a big wave in a lantern-lit alley,0.848744,0.4784286620795,0.8564309687195,0.6577,0.996,0.5116
496,A camel blowing glass ornaments on a train platform,0.828852,0.467470788793875,0.865009647838,0.6479,0.8952,0.4767
497,A platypus and a beetle gardening on a balcony,0.842386,0.4658111202955001,0.871321669349875,0.6522,0.9911,0.621
498,"A platypus forging a silver key, in gentle morning light",0.852491,0.43207578264887503,0.8961410221355001,0.6423,0.9959,0.8894
499,A meerkat drummer in an enchanted forest,0.829062,0.48134722656387496,0.874278653284875,0.657,0.9235,0.5781
500,A tiny dog holding a stack of books on a floating island,0.849081,0.46313568986487497,0.865818165189875,0.6516,0.9956,0.5941
